lat,lon
26.3683763,-80.1035189
26.3673457,-80.1044113
26.3673445,-80.1044882
26.3673747,-80.105502
26.3674255,-80.1044113
26.3674279,-80.1044801
26.3674303,-80.1045463
26.3674036,-80.1058333
26.3674424,-80.1039792
26.367492,-80.1045517
26.3675162,-80.1039819
26.3675912,-80.1039819
26.3678186,-80.1040252
26.3678815,-80.1051497
26.369503,-80.1013395
26.3697795,-80.095259
26.3698641,-80.0954466
26.3707677,-80.1075512
26.3708064,-80.1075485
26.3708064,-80.1075849
26.3708367,-80.1075606
26.3709745,-80.1079332
26.3709939,-80.1078576
26.3710012,-80.1078968
26.3710241,-80.1075498
26.3710253,-80.1075836
26.3710193,-80.1078239
26.3710169,-80.1079521
26.3710689,-80.1075701
26.3711475,-80.108268
26.3711548,-80.1082221
26.3712467,-80.1075336
26.3715188,-80.1075647
26.3715745,-80.1075728
26.371589,-80.107859
26.3715866,-80.1082113
26.3716168,-80.1081965
26.3716011,-80.1082397
26.371755,-80.1089929
26.3717541,-80.109096
26.3717533,-80.1092029
26.3717396,-80.1094989
26.3717392,-80.109601
26.3717387,-80.1097089
26.3717861,-80.1075579
26.3717858,-80.1093079
26.3717849,-80.1093986
26.3718918,-80.1089977
26.3718927,-80.1090989
26.3718935,-80.1092048
26.371879,-80.1095084
26.3718807,-80.1096095
26.3718824,-80.109706
26.3720382,-80.1089053
26.3720474,-80.1097963
26.372141,-80.1089107
26.3721623,-80.109803
26.3724967,-80.1000521
26.3725634,-80.1000827
26.3729782,-80.1108622
26.3730518,-80.1110913
26.3731065,-80.1108879
26.3731202,-80.1109624
26.3731176,-80.1112383
26.3731522,-80.1008907
26.3731382,-80.1110464
26.3731749,-80.111329
26.3732314,-80.1114302
26.3732465,-80.1008894
26.373249,-80.1009731
26.3732478,-80.1010582
26.3732665,-80.1114817
26.3733276,-80.1008934
26.3733276,-80.1009758
26.3733276,-80.1010501
26.3733276,-80.1011365
26.3733605,-80.1110894
26.3733665,-80.1116564
26.3734265,-80.0973176
26.3734153,-80.1111027
26.3734461,-80.111729
26.3734751,-80.1109166
26.3734828,-80.1110846
26.3735284,-80.0973334
26.3735401,-80.1112937
26.3735495,-80.1110159
26.3735444,-80.1112335
26.3735547,-80.1115104
26.3735513,-80.111559
26.3735752,-80.1113509
26.3736185,-80.0973559
26.3736795,-80.10115
26.3736795,-80.1012013
26.3737045,-80.0973851
26.3736808,-80.1010892
26.3737945,-80.0974244
26.3739013,-80.097484
26.373982,-80.0975395
26.374066,-80.0976087
26.3705272,-80.1090026
26.3705235,-80.1090597
26.3705917,-80.106207
26.3705983,-80.1063967
26.3706929,-80.1113455
26.3707519,-80.1113481
26.3708054,-80.111413
26.3708152,-80.1114857
26.3708631,-80.1091221
26.370918,-80.1091044
26.3709496,-80.1090743
26.3709803,-80.1092851
26.3709822,-80.1093619
26.3709859,-80.1094429
26.3709822,-80.1095156
26.3709784,-80.1095883
26.3710371,-80.1091979
26.3710752,-80.1091626
26.3716229,-80.1097385
26.3716233,-80.1097635
26.3716237,-80.1097884
26.3716251,-80.1098706
26.3716255,-80.1098971
26.3716887,-80.1103039
26.3722268,-80.1111719
26.3722663,-80.1111366
26.3724334,-80.1123453
26.3724545,-80.1123717
26.3724545,-80.1124026
26.3724781,-80.1113775
26.3724926,-80.1114142
26.3724952,-80.1123644
26.37249,-80.1124085
26.3725308,-80.1114215
26.3725163,-80.1124481
26.3727255,-80.111915
26.3727847,-80.1118577
26.3786785,-80.0988667
26.3786723,-80.0989647
26.3786778,-80.0990742
26.3786819,-80.0986562
26.3786867,-80.0987595
26.3787807,-80.0986501
26.3787793,-80.0987588
26.3787766,-80.0988629
26.3787834,-80.0989739
26.3787759,-80.0990681
26.3694969,-80.1093046
26.3695172,-80.1092301
26.3695974,-80.1090812
26.3697046,-80.1089521
26.3697502,-80.1089144
26.3697511,-80.1101708
26.3698001,-80.1088673
26.3698085,-80.1102349
26.3698406,-80.1088154
26.3698837,-80.1087739
26.3701336,-80.110201
26.3701691,-80.1101661
26.3701737,-80.1108761
26.3701729,-80.1109496
26.3702025,-80.1108139
26.3702168,-80.1110316
26.3702514,-80.110779
26.3702725,-80.1110071
26.3703194,-80.1113701
26.3703202,-80.1100643
26.3703342,-80.1109477
26.370335,-80.1109911
26.3703764,-80.1109618
26.3703887,-80.1112815
26.3704305,-80.110778
26.3704144,-80.1108148
26.3704051,-80.1108553
26.370425,-80.1112381
26.3704566,-80.1108223
26.3704638,-80.1111976
26.3705111,-80.1111542
26.3705592,-80.1098909
26.3705916,-80.106255
26.3705923,-80.1063031
26.3705919,-80.1061591
26.370593,-80.1063507
26.3706056,-80.106471
26.370603,-80.1066246
26.370617,-80.1066829
26.370617,-80.106754
26.3706132,-80.1068109
26.3707269,-80.1107809
26.370775,-80.1065364
26.3708884,-80.1065407
26.3710345,-80.1106396
26.3711193,-80.1106236
26.3713773,-80.1105489
26.3715003,-80.1104556
26.372101,-80.1107475
26.3658489,-80.1005548
26.3658476,-80.1005969
26.3658476,-80.1006489
26.3658744,-80.1007038
26.3658731,-80.1007836
26.3658687,-80.1007687
26.3658604,-80.1008043
26.3658872,-80.1005121
26.3658949,-80.100763
26.3658821,-80.1008499
26.3659191,-80.1004921
26.3659301,-80.1009723
26.3661601,-80.1004185
26.3671338,-80.1010917
26.3671663,-80.1009476
26.3671654,-80.100996
26.3671618,-80.1011774
26.3671962,-80.1011048
26.3672359,-80.101005
26.3673822,-80.1011643
26.3674409,-80.1011411
26.3674418,-80.1011774
26.3674861,-80.1010766
26.3675078,-80.1010413
26.367496,-80.1011784
26.3676505,-80.1010444
26.3676721,-80.1010968
26.3676956,-80.1010484
26.3677462,-80.1011542
26.3677697,-80.1010565
26.367841,-80.1010665
26.3678347,-80.1011875
26.3678826,-80.1011573
26.3678844,-80.1011835
26.3679431,-80.1011502
26.3679991,-80.1011522
26.3680271,-80.1010464
26.3681107,-80.101153
26.3681515,-80.1010525
26.3681681,-80.1011879
26.3682243,-80.1011858
26.3682703,-80.101056
26.3682729,-80.1011508
26.3683329,-80.1011494
26.368407,-80.1010974
26.3684472,-80.101153
26.3684466,-80.1011957
26.3684766,-80.1010432
26.3685571,-80.1011515
26.3686165,-80.1010517
26.3686631,-80.101081
26.3686529,-80.1012014
26.3687052,-80.1010268
26.3687212,-80.1011558
26.3687097,-80.1011943
26.368767,-80.1003031
26.3688136,-80.1001599
26.3687932,-80.1002033
26.3688416,-80.1001851
26.3695995,-80.1001698
26.3696041,-80.1002444
26.3696036,-80.1002873
26.3696023,-80.1003689
26.3696045,-80.1004823
26.3696045,-80.1005473
26.3696036,-80.1007893
26.3696059,-80.1008538
26.3696384,-80.1006663
26.3696388,-80.1007313
26.3728328,-80.1050497
26.3728309,-80.1050846
26.3728277,-80.1051317
26.3728302,-80.1051645
26.3725981,-80.098694
26.3726258,-80.0985984
26.3726956,-80.0987418
26.3727655,-80.0988374
26.3728004,-80.0989304
26.3728282,-80.0990045
26.3728488,-80.0988498
26.3728583,-80.0990844
26.3728886,-80.0991651
26.3729035,-80.099003
26.372921,-80.0992512
26.3729519,-80.0993333
26.3729773,-80.0988215
26.3729709,-80.0989658
26.3729701,-80.0990606
26.3729773,-80.0991721
26.3730375,-80.0988465
26.373039,-80.098938
26.3730403,-80.0990156
26.373042,-80.0991131
26.3730439,-80.0992259
26.3730453,-80.0993098
26.3669149,-80.1059382
26.3669799,-80.1059322
26.3670381,-80.1052281
26.3670368,-80.1056179
26.3670693,-80.1050181
26.3670476,-80.1054774
26.3670679,-80.1057373
26.3670665,-80.1057735
26.3670665,-80.1058158
26.3670733,-80.1054321
26.3672141,-80.1029452
26.3672168,-80.1032232
26.3672154,-80.1033441
26.3672671,-80.1054183
26.3672681,-80.1055385
26.3672987,-80.1053995
26.3672948,-80.1054602
26.3673126,-80.1071228
26.3673481,-80.1053509
26.3674015,-80.1053653
26.367376,-80.1071249
26.3674313,-80.1071267
26.3674846,-80.1053896
26.3674827,-80.1071284
26.3675004,-80.1053542
26.3675321,-80.10713
26.3675484,-80.1033335
26.3675746,-80.1065556
26.3675805,-80.1071316
26.3680479,-80.1030978
26.3681143,-80.1030948
26.3681562,-80.103326
26.3683146,-80.1031024
26.3683485,-80.1033456
26.3683958,-80.1030993
26.3684134,-80.1028546
26.3684716,-80.1031069
26.3684716,-80.1031839
26.3685095,-80.1032142
26.3685068,-80.1032716
26.3685366,-80.1031779
26.3685542,-80.1028425
26.3685488,-80.1031084
26.3686679,-80.102847
26.3686679,-80.1031099
26.3687816,-80.102844
26.3687979,-80.1031039
26.3689116,-80.102841
26.3689156,-80.1031039
26.3690293,-80.1028455
26.3690388,-80.1031008
26.369462,-80.0976542
26.3696673,-80.0975368
26.369653,-80.0977203
26.369654,-80.0977705
26.3696709,-80.1067886
26.3696712,-80.1068704
26.3696715,-80.1069313
26.3696717,-80.106984
26.369703,-80.0981227
26.3696979,-80.0982743
26.3696897,-80.0984179
26.3697326,-80.0976474
26.3697112,-80.097734
26.3697122,-80.0979699
26.3697306,-80.0980383
26.3697244,-80.098199
26.3697234,-80.0983529
26.3697265,-80.098492
26.3697367,-80.0978844
26.3698865,-80.0979121
26.3704797,-80.0979776
26.370535,-80.0972987
26.3705778,-80.0972987
26.3710214,-80.0969085
26.3710334,-80.1081645
26.3710173,-80.1081865
26.3710585,-80.1081445
26.3710857,-80.097089
26.3711273,-80.0967001
26.3711332,-80.0968434
26.3711986,-80.0969019
26.3711963,-80.0970771
26.3712474,-80.0971434
26.3712652,-80.0967227
26.3712736,-80.0968647
26.3712801,-80.1085791
26.3713152,-80.0967771
26.3712926,-80.0970797
26.3713711,-80.096878
26.3713961,-80.0968381
26.3713996,-80.097085
26.371377,-80.1086942
26.3714506,-80.1087233
26.3714524,-80.1087883
26.3715007,-80.0970824
26.3715107,-80.1087203
26.3715098,-80.1087603
26.3715394,-80.1086952
26.3715286,-80.1088054
26.3716135,-80.0976988
26.3716247,-80.0989486
26.3716288,-80.0990808
26.3720804,-80.0985021
26.3720833,-80.098602
26.3720942,-80.0990602
26.3721411,-80.098501
26.3721439,-80.0986004
26.3722061,-80.0984998
26.3722017,-80.0985988
26.3722638,-80.0984988
26.3722624,-80.0985972
26.3729188,-80.1025949
26.3729148,-80.1026373
26.3729683,-80.1025756
26.3729681,-80.1026352
26.373031,-80.1025795
26.3730287,-80.102627
26.3730782,-80.102584
26.3730782,-80.102627
26.3732359,-80.1026457
26.3732522,-80.1026084
26.3736035,-80.1016047
26.373603,-80.1017487
26.3736329,-80.1013959
26.3736404,-80.101457
26.3736375,-80.1016112
26.3736404,-80.1016819
26.3736502,-80.1017435
26.3736686,-80.1014807
26.3736571,-80.1015315
26.3736663,-80.1015707
26.3736548,-80.1017827
26.3736859,-80.101259
26.373683,-80.1016844
26.3737503,-80.1016484
26.3737509,-80.1017326
26.3744495,-80.1014472
26.3744524,-80.1015278
26.3744524,-80.1015922
26.3744438,-80.1016793
26.3721264,-80.0951345
26.3737301,-80.1031377
26.3737314,-80.1032568
26.3698748,-80.1036685
26.3698701,-80.1040136
26.3707665,-80.1011381
26.3708216,-80.1023253
26.3708718,-80.101373
26.3708947,-80.1013452
26.3709512,-80.1013715
26.3709952,-80.1013707
26.3710315,-80.10137
26.3710592,-80.1013416
26.3710937,-80.1013688
26.3711367,-80.1013399
26.3711607,-80.1013676
26.371227,-80.1014327
26.3730909,-80.1057535
26.3730927,-80.1057846
26.3730944,-80.1058681
26.3731127,-80.1059098
26.3731518,-80.1057574
26.3731283,-80.1057875
26.3731327,-80.1058651
26.373157,-80.1057991
26.3731666,-80.1058651
26.3731735,-80.1059078
26.3731822,-80.1057817
26.3735162,-80.1057137
26.3735249,-80.1059224
26.3735675,-80.1057137
26.3735692,-80.1059263
26.3736214,-80.1057128
26.3736101,-80.1059263
26.3741185,-80.106922
26.3741924,-80.1068463
26.3742533,-80.1067706
26.3743211,-80.1066871
26.3743733,-80.1066065
26.3744342,-80.1065211
26.3744829,-80.1064308
26.3745194,-80.1063328
26.3745542,-80.1062377
26.3745846,-80.1061358
26.3746055,-80.106029
26.3746429,-80.105502
26.3746403,-80.1056107
26.374642,-80.1057126
26.3746377,-80.1058252
26.3746264,-80.1059252
26.3742939,-80.1036586
26.3743425,-80.1039088
26.3743507,-80.1036618
26.3743911,-80.1037194
26.3744013,-80.1037767
26.3743951,-80.1038502
26.3744471,-80.1039494
26.3744464,-80.1040481
26.3744457,-80.1041435
26.374445,-80.1042399
26.3744443,-80.1043408
26.3744436,-80.1044384
26.3744428,-80.1045438
26.3744421,-80.1046481
26.3700049,-80.106588
26.3694729,-80.0938255
26.3695089,-80.0939891
26.3689995,-80.0918675
26.3690668,-80.092074
26.3700833,-80.107022
26.3701156,-80.1070217
26.3701451,-80.1070215
26.3701753,-80.1070212
26.3702062,-80.1070209
26.3702469,-80.1070206
26.3703621,-80.1068845
26.3703594,-80.1069564
26.3703608,-80.1070329
26.370363,-80.1071017
26.6346657,-80.2718206
26.635058,-80.2734569
26.6344708,-80.2747451
26.634838,-80.2739219
26.6349996,-80.2739912
26.6347549,-80.2742734
26.6329925,-80.2748468
26.6324252,-80.27336
26.6323454,-80.2734629
26.6343146,-80.2715103
26.6347827,-80.2714642
26.6343904,-80.2712908
26.6342212,-80.2713209
26.6338843,-80.2714837
26.6332578,-80.2684689
26.6332495,-80.2688109
26.6332633,-80.2691467
26.6330237,-80.2691529
26.6330154,-80.268817
26.6330071,-80.2684843
26.6393112,-80.2494232
26.6509372,-80.2295229
26.6375293,-80.2808478
26.6372676,-80.2807532
26.6374929,-80.2811832
26.6374995,-80.2814519
26.6371516,-80.2811721
26.6371367,-80.2813241
26.6371102,-80.2810275
26.6369479,-80.2815372
26.6370324,-80.2810034
26.6369992,-80.2807403
26.6375542,-80.2821099
26.6369446,-80.2822359
26.6366165,-80.2822507
26.6366513,-80.281982
26.6370936,-80.2817262
26.6371086,-80.2815817
26.6369147,-80.2818356
26.6367905,-80.2818152
26.6366977,-80.2817929
26.6365718,-80.2816632
26.6366795,-80.2816169
26.6366894,-80.2814853
26.6367043,-80.2812796
26.6367226,-80.2811591
26.6365768,-80.2815372
26.6365983,-80.2814278
26.6366265,-80.2812036
26.6366431,-80.2810868
26.6367971,-80.2809756
26.6368965,-80.2809793
26.635939,-80.2821006
26.6363018,-80.2819653
26.6359489,-80.2819486
26.6377924,-80.2808274
26.6377724,-80.2807237
26.6377542,-80.2802664
26.637667,-80.2802664
26.6375144,-80.280246
26.6374944,-80.2804147
26.6360786,-80.278254
26.6360672,-80.2779346
26.6288326,-80.2744903
26.6286956,-80.2740517
26.6285091,-80.2740304
26.6286156,-80.2746606
26.6282769,-80.2748224
26.63112,-80.2788715
26.6307471,-80.2807491
26.6309412,-80.2812132
26.6306747,-80.2814815
26.6309564,-80.2814559
26.6306595,-80.281209
26.6307356,-80.2805363
26.6309069,-80.2805405
26.6321008,-80.279136
26.6326532,-80.2791191
26.6284748,-80.2745235
26.6286556,-80.2743493
26.6285501,-80.2743606
26.6286355,-80.2744448
26.626948,-80.2732987
26.6271841,-80.2729336
26.6272142,-80.2727257
26.5803488,-80.2100171
26.6167237,-80.1861323
26.6214304,-80.1815765
26.6374734,-80.2569458
26.6374806,-80.2575883
26.6375137,-80.2582703
26.6371231,-80.2627106
26.6371066,-80.2623254
26.6371066,-80.2618818
26.637214,-80.2614104
26.6371919,-80.2610252
26.6371974,-80.2606617
26.6371892,-80.2604213
26.634856,-80.2624668
26.6362269,-80.261576
26.6356734,-80.2613645
26.635416,-80.2622078
26.6359695,-80.2624192
26.635186,-80.262312
26.6355208,-80.2611616
26.6340142,-80.2618706
26.6343609,-80.2607112
26.6338132,-80.2615577
26.6338189,-80.2619303
26.6339997,-80.2613363
26.6341843,-80.2609659
26.6342071,-80.2608893
26.6313561,-80.2620176
26.6332423,-80.2618664
26.6334691,-80.261764
26.6339361,-80.262143
26.6335789,-80.2619817
26.6328647,-80.2610008
26.6328853,-80.2605705
26.6327479,-80.2606755
26.6325625,-80.2615642
26.6326586,-80.2613337
26.6229073,-80.2992447
26.6229365,-80.2995997
26.6225232,-80.2992447
26.6225483,-80.299609
26.622924,-80.2955414
26.6229115,-80.2962653
26.621634,-80.2993568
26.6516958,-80.2394861
26.6516761,-80.2406036
26.65184,-80.2381704
26.6685381,-80.2554015
26.6722771,-80.2512897
26.6442631,-80.2584706
26.6442631,-80.2586271
26.6443592,-80.2596493
26.6473711,-80.2588912
26.6467023,-80.2559713
26.6463482,-80.2566952
26.6452729,-80.2559615
26.6451199,-80.2557219
26.6229587,-80.2672983
26.6226985,-80.2721897
26.639858,-80.2908124
26.6374474,-80.2778913
26.6374583,-80.2782023
26.6394402,-80.2868469
26.6395894,-80.2870507
26.6395165,-80.2873127
26.639605,-80.2872933
26.6396275,-80.2867635
26.6420127,-80.2860167
26.6391658,-80.2862145
26.6391658,-80.2863387
26.6391311,-80.2860049
26.6392283,-80.2860592
26.639466,-80.2862863
26.6476093,-80.2798666
26.6540567,-80.2861666
26.6538424,-80.291581
26.6596515,-80.2918941
26.6569248,-80.2671356
26.6569675,-80.2676516
26.653684,-80.2616468
26.6609449,-80.257655
26.6611766,-80.2575861
26.6434017,-80.2586646
26.6433561,-80.2591824
26.6433874,-80.2589706
26.6432918,-80.259503
26.6432194,-80.2597926
26.6431055,-80.2606608
26.6434614,-80.2597247
26.643599,-80.2589337
26.6431909,-80.2605175
26.6434044,-80.259845
26.6435658,-80.2590965
26.6427243,-80.2609634
26.6426246,-80.2611068
26.6424586,-80.2613156
26.6431304,-80.2621234
26.6429319,-80.2618762
26.6443398,-80.26193
26.6446615,-80.2606813
26.6452338,-80.2588845
26.6451157,-80.2586548
26.6475721,-80.2594171
26.6466564,-80.2595065
26.6455848,-80.2561096
26.6462048,-80.2562653
26.6463029,-80.256375
26.6468343,-80.2577058
26.6464832,-80.255738
26.6478624,-80.2573589
26.6474543,-80.2576138
26.6486405,-80.2593373
26.6484444,-80.2590401
26.6523573,-80.2615352
26.6520504,-80.2615316
26.6510003,-80.2610963
26.6517499,-80.2615352
26.6501209,-80.2623846
26.6511395,-80.2599496
26.6511774,-80.2598541
26.6505448,-80.260116
26.6504878,-80.2599178
26.6493965,-80.2593161
26.648998,-80.2602575
26.6493238,-80.2608238
26.649425,-80.2611565
26.6489094,-80.2590224
26.6494978,-80.2603637
26.6501494,-80.2608946
26.6481882,-80.2582048
26.643145,-80.2600372
26.6430747,-80.2602611
26.6429602,-80.2604903
26.6428399,-80.2607345
26.6408823,-80.2625844
26.6406468,-80.262663
26.6401621,-80.2627831
26.6414538,-80.2641561
26.6413874,-80.2634607
26.6414792,-80.2602216
26.6414952,-80.2599273
26.6414533,-80.2593431
26.6414553,-80.2589819
26.6414772,-80.2586943
26.6414792,-80.2584022
26.6414533,-80.2580745
26.6414553,-80.2578136
26.6411006,-80.2574502
26.6405864,-80.2574881
26.6402636,-80.2575216
26.6401031,-80.2606344
26.640205,-80.2606436
26.6409502,-80.2617246
26.6411655,-80.2596159
26.6404246,-80.2602382
26.6381281,-80.2611048
26.6379841,-80.2611072
26.6384558,-80.2617061
26.6381949,-80.2617213
26.6386582,-80.261315
26.6377409,-80.2622782
26.6377232,-80.2610838
26.6377263,-80.2608912
26.6377263,-80.260702
26.6377263,-80.2605246
26.6377096,-80.2613885
26.637718,-80.2615555
26.6377347,-80.2617411
26.6378411,-80.2613453
26.637743,-80.2619746
26.6377555,-80.2626564
26.6377618,-80.2628269
26.6393866,-80.2627043
26.6393866,-80.2625479
26.6393866,-80.2624101
26.6393825,-80.262249
26.6394012,-80.2621042
26.6393992,-80.2619291
26.6393992,-80.261796
26.6393887,-80.2616512
26.6388555,-80.2615251
26.6388638,-80.2621241
26.6398442,-80.2628426
26.6396504,-80.2626999
26.6396306,-80.2625331
26.6396272,-80.2623867
26.6396272,-80.2622495
26.6396057,-80.261903
26.6396057,-80.2617714
26.6396123,-80.2620716
26.6396024,-80.2615879
26.6396387,-80.2567462
26.6409319,-80.2543455
26.6403732,-80.254359
26.6398508,-80.2543834
26.6393021,-80.2544128
26.6387753,-80.2544421
26.6387557,-80.2542807
26.6393087,-80.2542612
26.6398442,-80.2542343
26.6386966,-80.2528037
26.6392562,-80.2527744
26.6397918,-80.2527523
26.6403076,-80.2527108
26.6423951,-80.2567335
26.6425634,-80.2568778
26.6426814,-80.2567042
26.6425371,-80.2565697
26.6430289,-80.2535349
26.6423557,-80.2535789
26.6421502,-80.2535349
26.6427994,-80.2533368
26.6423623,-80.2533295
26.6420869,-80.2532854
26.6428431,-80.2580565
26.6411229,-80.2592621
26.6408606,-80.2592841
26.6412965,-80.2552276
26.6412929,-80.2549654
26.6412801,-80.2547154
26.6412384,-80.2539592
26.6412293,-80.2536624
26.6412293,-80.2533311
26.6412275,-80.2530404
26.6409131,-80.2541828
26.6408405,-80.2526908
26.637696,-80.2612421
26.6375518,-80.2563725
26.6332463,-80.2614969
26.633349,-80.2608297
26.6328189,-80.2617118
26.6324528,-80.2615914
26.6313478,-80.2621288
26.6313312,-80.2622586
26.6315764,-80.2622641
26.6316642,-80.2620862
26.632032,-80.2622956
26.6316443,-80.2630907
26.6318597,-80.2634558
26.6318978,-80.2631389
26.6326383,-80.2625885
26.6350951,-80.2641526
26.6371841,-80.2616785
26.6371079,-80.2616414
26.6370201,-80.2616007
26.6369488,-80.2615784
26.6372338,-80.2628646
26.6325364,-80.2528276
26.6323986,-80.2528323
26.6322421,-80.2528393
26.632094,-80.2528581
26.6319161,-80.2528394
26.6294096,-80.253806
26.6228031,-80.26203
26.6195195,-80.1984281
26.623893,-80.1984579
26.6275818,-80.2031789
26.6274995,-80.2006731
26.650945,-80.1714756
26.650994,-80.1687942
26.6509796,-80.1692298
26.6510055,-80.1663192
26.6510142,-80.1658449
26.6509392,-80.1719499
26.6557727,-80.1711571
26.6574345,-80.1701306
26.6574489,-80.1697155
26.6574203,-80.1694475
26.6597437,-80.173291
26.6597927,-80.173043
26.6597219,-80.1727971
26.6602868,-80.1727849
26.6576663,-80.1727161
26.6565191,-80.1727158
26.6529385,-80.1726654
26.6526831,-80.1724842
26.6522641,-80.1723054
26.6650022,-80.1651098
26.6623459,-80.159693
26.662404,-80.1596198
26.6624313,-80.1605041
26.6620661,-80.1591706
26.6626111,-80.16199
26.6630671,-80.1619067
26.6639753,-80.1643683
26.6630562,-80.1638052
26.6633214,-80.1647748
26.6632178,-80.1648114
26.6629672,-80.1646651
